SKU,FNSku,Condition,Brand,Manufacturer,ProductTitle,LongDescription,ShortDescription,Subtitle,ASIN,UPC,EAN,ISBN,MPN,Price,MAPPrice,MSRP,BundleType,ProductType,VariationVaryBy,CopyToChildren,MultipackQuantity,VariationParentSKU,SubStyleCode,IsInRelationship,NetWeight,GrossWeight,DimensionUnit,WeightUnit,ProductHeight,ProductLength,ProductWidth,BoxHeight,BoxLength,BoxWidth,HarmonizedCode,IsBlocked,Warranty,ClassificationNum,Gender,AgeGroup,NRFDepartment,CountryOfOrigin,OriginalUPC,CustomerProductSKU,VariationSet,StyleStatus,StyleType,Description,StyleCode,ParentStyleCode,ProductStyleCode,ColorPatternCode,ColorPatternCodeId,SizeType,SizeCode,SizeCodeId,WidthCode,WidthCodeId,LengthCode,LengthCodeId,ClassCode,SubClassCode,DepartmentCode,DivisionCode,OEMCode,AlternateCode,Remark,Model,CatalogPage,CategoryCode,GroupCode,SubGroupCode,ProductStatus,PriceRule,Stockable,Taxable,Costable,IsProfit,Currency,UOM,QtyPerPallot,QtyPerCase,QtyPerBox,PackType,PackQty,DefaultPackType,DefaultVendorCode,PoSize,MinStock,LeadTimeDay,ProductYear,MaterialsContent,CareInstructions,ColorCodeNRF,ColorGroupNRF,SizeCodeNRF,SizePrimaryNRF,SizeSecondaryNRF,SizeHeadingNRF,SizeHeading2NRF,CategoryNRF,SubCategoryNRF,DropshipPrice,CRVPrice,ColorDesc,SizeDesc,WidthDesc,LengthDesc,PrepackCode,PrepackQty,AddWarehouse,AddAvaQty,ShipLeadTimeDay,ShipHandlingFee,ReceiveHandlingFee,ReturnHandlingFee,StorageFee,DisableDropshipReturn,OptionName1,OptionName2,OptionName3,OptionName4,OptionName5,OptionValue1,OptionValue2,OptionValue3,OptionValue4,OptionValue5,DropshipCategoryCode,DropshipCategoryCodePath,Barcode,Tags
FA16023WV-SLATE-M-STD,,0,Standards & Practices,Vibes Base,Olivia Slate Blue Chiffon Kimono Wrap Dress,"Effortless and ethereal, our Olivia kimono wrap dress offers a flowy and comfortable maxi dress that can be worn on any occasion. This long dress is made of grey chiffon that transitions well from season to season. It features a sophisticated v-neckline, elegant wide sleeves, and a wrap tie that flatters the waist.",Women's chiffon kimono maxi dress with v-neckline. Wide sleeved. Features wrap tie.,GGT wrap kimono maxi dress,,809666901108,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SLATE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SLATE,10131,Regular,M,UNISEX-M,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Slate,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SLATE-L-STD,,0,Standards & Practices,Vibes Base,Olivia Slate Blue Chiffon Kimono Wrap Dress,"Effortless and ethereal, our Olivia kimono wrap dress offers a flowy and comfortable maxi dress that can be worn on any occasion. This long dress is made of grey chiffon that transitions well from season to season. It features a sophisticated v-neckline, elegant wide sleeves, and a wrap tie that flatters the waist.",Women's chiffon kimono maxi dress with v-neckline. Wide sleeved. Features wrap tie.,GGT wrap kimono maxi dress,,809666901115,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SLATE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SLATE,10131,Regular,L,UNISEX-L,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Slate,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SLATE-XL-STD,,0,Standards & Practices,Vibes Base,Olivia Slate Blue Chiffon Kimono Wrap Dress,"Effortless and ethereal, our Olivia kimono wrap dress offers a flowy and comfortable maxi dress that can be worn on any occasion. This long dress is made of grey chiffon that transitions well from season to season. It features a sophisticated v-neckline, elegant wide sleeves, and a wrap tie that flatters the waist.",Women's chiffon kimono maxi dress with v-neckline. Wide sleeved. Features wrap tie.,GGT wrap kimono maxi dress,,809666901122,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SLATE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SLATE,10131,Regular,XL,UNISEX-XL,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Slate,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKELEOPARD-S-STD,,0,Standards & Practices,Vibes Base,Olivia Smoke Leopard Print Kimono Wrap Maxi Dress,"This beautiful Standards & Practices women's billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline. It features a smoke leopard print kimono sleeve self-tie wrap maxi dress.","Sleek and elegant, this ethereal smoke leopard Print double GGT kimono wrap maxi dress is comfortable and flowy which makes this semi-formal style transition perfectly from day and night. This beautiful billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline.",GGT wrap kimono maxi dress,,809666395884,,,,40,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKELEOPARD,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKELEOPARD,10206,Regular,S,UNISEX-S,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokeleo Pard,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKELEOPARD-M-STD,,0,Standards & Practices,Vibes Base,Olivia Smoke Leopard Print Kimono Wrap Maxi Dress,"This beautiful Standards & Practices women's billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline. It features a smoke leopard print kimono sleeve self-tie wrap maxi dress.","Sleek and elegant, this ethereal smoke leopard Print double GGT kimono wrap maxi dress is comfortable and flowy which makes this semi-formal style transition perfectly from day and night. This beautiful billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline.",GGT wrap kimono maxi dress,,809666395891,,,,40,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKELEOPARD,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKELEOPARD,10206,Regular,M,UNISEX-M,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokeleo Pard,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKELEOPARD-L-STD,,0,Standards & Practices,Vibes Base,Olivia Smoke Leopard Print Kimono Wrap Maxi Dress,"This beautiful Standards & Practices women's billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline. It features a smoke leopard print kimono sleeve self-tie wrap maxi dress.","Sleek and elegant, this ethereal smoke leopard Print double GGT kimono wrap maxi dress is comfortable and flowy which makes this semi-formal style transition perfectly from day and night. This beautiful billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline.",GGT wrap kimono maxi dress,,809666395907,,,,40,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKELEOPARD,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKELEOPARD,10206,Regular,L,UNISEX-L,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokeleo Pard,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKELEOPARD-XL-STD,,0,Standards & Practices,Vibes Base,Olivia Smoke Leopard Print Kimono Wrap Maxi Dress,"This beautiful Standards & Practices women's billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline. It features a smoke leopard print kimono sleeve self-tie wrap maxi dress.","Sleek and elegant, this ethereal smoke leopard Print double GGT kimono wrap maxi dress is comfortable and flowy which makes this semi-formal style transition perfectly from day and night. This beautiful billowing long dress includes wide kimono sleeves, a wrap tie cinched waist, and a flattering v-neckline.",GGT wrap kimono maxi dress,,809666395914,,,,40,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKELEOPARD,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKELEOPARD,10206,Regular,XL,UNISEX-XL,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokeleo Pard,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKEYROSE-XS-STD,,0,Standards & Practices,Vibes Base,Olivia Gray Floral Print Kimono Chiffon Wrap Maxi Dress,Olivia wrap print chiffon kimono maxi dress with contrast lining,Olivia wrap print chiffon kimono maxi dress with contrast lining,GGT wrap kimono maxi dress,,809666796032,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKEYROSE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKEYROSE,10203,Regular,XS,UNISEX-XS,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokey Rose,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKEYROSE-S-STD,,0,Standards & Practices,Vibes Base,Olivia Gray Floral Print Kimono Chiffon Wrap Maxi Dress,Olivia wrap print chiffon kimono maxi dress with contrast lining,Olivia wrap print chiffon kimono maxi dress with contrast lining,GGT wrap kimono maxi dress,,809666901139,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKEYROSE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKEYROSE,10203,Regular,S,UNISEX-S,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokey Rose,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKEYROSE-M-STD,,0,Standards & Practices,Vibes Base,Olivia Gray Floral Print Kimono Chiffon Wrap Maxi Dress,Olivia wrap print chiffon kimono maxi dress with contrast lining,Olivia wrap print chiffon kimono maxi dress with contrast lining,GGT wrap kimono maxi dress,,809666901146,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKEYROSE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKEYROSE,10203,Regular,M,UNISEX-M,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokey Rose,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKEYROSE-L-STD,,0,Standards & Practices,Vibes Base,Olivia Gray Floral Print Kimono Chiffon Wrap Maxi Dress,Olivia wrap print chiffon kimono maxi dress with contrast lining,Olivia wrap print chiffon kimono maxi dress with contrast lining,GGT wrap kimono maxi dress,,809666901153,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKEYROSE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKEYROSE,10203,Regular,L,UNISEX-L,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokey Rose,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16023WV-SMOKEYROSE-XL-STD,,0,Standards & Practices,Vibes Base,Olivia Gray Floral Print Kimono Chiffon Wrap Maxi Dress,Olivia wrap print chiffon kimono maxi dress with contrast lining,Olivia wrap print chiffon kimono maxi dress with contrast lining,GGT wrap kimono maxi dress,,809666901160,,,,39,0,98,0,1,,0,0,FA16023WV,FA16023WV-SMOKEYROSE,1,1.5,1.5,0,0,2,12,11,2,12,11,,0,,0,,,,,,,,,,GGT wrap kimono maxi dress,FA16023WV,,,SMOKEYROSE,10203,Regular,XL,UNISEX-XL,STD,,STD,UNISEX-STD,UNISEX,Maxi Dress,Women,Contemporary Brand,,,,,,DRESS,FALL,Short Sleeve,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2022,,,,,,,,,,,,22.5,0,Smokey Rose,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
FA16105WV-MIDNIGHTBLUE-S-STD,,1,Standards & Practices,Vibes Base,Patricia Woven Chiffon Midnight Blue Palazzo Pant W Elastic Waist,The Patricia palazzo is perfect for the fashionista looking for a contemporary piece for her closet. This style offers a sexy sheer midnight navy GGT fabric that shows off those long legs. The elastic waistband makes it comfortable to wear all day. We added functional side pockets because let's face it every girl loves a pocket.,Woven chiffon palazzo pant with elastic waist. Side entry pockets. Lined with a jersey short.,Patricia Woven Chiffon Palazzo Pant,,809666795530,,,,39,0,78,0,1,,0,0,FA16105WV,FA16105WV-MIDNIGHTBLUE,1,1.1,1.1,0,0,1,14,7,1,14,7,,0,,0,Female,Adult,,China,,,,,,,FA16105WV,,,MIDNIGHTBLUE,10126,Regular,S,UNISEX-S,STD,,STD,UNISEX-STD,UNISEX,Pants,Women,Contemporary Brand,,,,,,BOTTOM,SPRING,Trousers,0,,FALSE,TRUE,FALSE,FALSE,,EA,1,1,1,,0,,,0,0,0,2020,,,,,,,,,,,,13.4,0,Midnight Blue,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
