SKU,FNSku,Condition,Brand,Manufacturer,ProductTitle,LongDescription,ShortDescription,Subtitle,ASIN,UPC,EAN,ISBN,MPN,Price,MAPPrice,MSRP,BundleType,ProductType,VariationVaryBy,CopyToChildren,MultipackQuantity,VariationParentSKU,SubStyleCode,IsInRelationship,NetWeight,GrossWeight,DimensionUnit,WeightUnit,ProductHeight,ProductLength,ProductWidth,BoxHeight,BoxLength,BoxWidth,HarmonizedCode,IsBlocked,Warranty,ClassificationNum,Gender,AgeGroup,NRFDepartment,CountryOfOrigin,OriginalUPC,CustomerProductSKU,VariationSet,StyleStatus,StyleType,Description,StyleCode,ParentStyleCode,ProductStyleCode,ColorPatternCode,ColorPatternCodeId,SizeType,SizeCode,SizeCodeId,WidthCode,WidthCodeId,LengthCode,LengthCodeId,ClassCode,SubClassCode,DepartmentCode,DivisionCode,OEMCode,AlternateCode,Remark,Model,CatalogPage,CategoryCode,GroupCode,SubGroupCode,ProductStatus,PriceRule,Stockable,Taxable,Costable,IsProfit,Currency,UOM,QtyPerPallot,QtyPerCase,QtyPerBox,PackType,PackQty,DefaultPackType,DefaultVendorCode,PoSize,MinStock,LeadTimeDay,ProductYear,MaterialsContent,CareInstructions,ColorCodeNRF,ColorGroupNRF,SizeCodeNRF,SizePrimaryNRF,SizeSecondaryNRF,SizeHeadingNRF,SizeHeading2NRF,CategoryNRF,SubCategoryNRF,DropshipPrice,CRVPrice,ColorDesc,SizeDesc,WidthDesc,LengthDesc,PrepackCode,PrepackQty,AddWarehouse,AddAvaQty,ShipLeadTimeDay,ShipHandlingFee,ReceiveHandlingFee,ReturnHandlingFee,StorageFee,DisableDropshipReturn,OptionName1,OptionName2,OptionName3,OptionName4,OptionName5,OptionValue1,OptionValue2,OptionValue3,OptionValue4,OptionValue5,DropshipCategoryCode,DropshipCategoryCodePath,Barcode,Tags
173451-1183CITIZEN-21-34,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377835,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,21,JUNIOR-21,STD,,34,JUNIOR-34,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-25-34,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377859,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,25,JUNIOR-25,STD,,34,JUNIOR-34,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-1-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377866,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,1,JUNIOR-1,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-3-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377873,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,3,JUNIOR-3,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-5-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377880,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,5,JUNIOR-5,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-7-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377897,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,7,JUNIOR-7,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-9-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377903,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,9,JUNIOR-9,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-11-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377910,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,11,JUNIOR-11,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-13-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377927,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,13,JUNIOR-13,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-15-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377934,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,15,JUNIOR-15,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-17-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377941,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,17,JUNIOR-17,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-19-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377958,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,19,JUNIOR-19,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-21-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377965,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,21,JUNIOR-21,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-23-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377972,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,23,JUNIOR-23,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
173451-1183CITIZEN-25-STD,,0,Standards & Practices,Vibes,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,"These darling blue jeans feature a rolled cuff that makes them feel both modern and classic. These premium skinny jeans have subtle whiskering on the front, and the 5-pocket jeans are detailed by bronze buttons. Wear this style with a statement white poplin for a crisp weekend look that's chic all year.",Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,,809666377989,,,,24,0,68,0,1,,0,0,173451,173451-1183CITIZEN,0,2,1.4,0,0,13,13,12,2,13,12,,0,,0,,,,,,,,,,,173451,,,1183CITIZEN,1183 CITIZEN,Regular,25,JUNIOR-25,STD,,STD,JUNIOR-STD,JUNIOR,02,01,,,,,,,BOTTOM,,,0,,FALSE,TRUE,FALSE,FALSE,USD,EA,1,1,1,,0,,,0,0,0,,,,,,,,,,,,,15,0,,,,,,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
